latitude	longitude	altitude (m)	
38.8	41.5	1253	
40.21	-83.127	281	
32.91166667	-97.5555	234.2	
52.30666667	20.77166667	77	
51.21083333	3.519666667	1.6	
51.36083333	3.519666667	-1.6	
54.247	-113.6258333	627.1	
34.40316667	-119.7908333	0	
41.98333333	-73	295	
43.945	12.41966667	318.6	
52.9275	4.9855	2.6	
52.00416667	1.395	-2	
45.06833333	-73.10116667	30.9	
36.15	-79.79	249.8	
42.002	-73.06666667	394.3	
53.74	-0.390833333	3	
48.48	-123.38	44.9	
37.0305	-121.5111667	87	
48.37383333	7.888333333	164	
35.44516667	-83.0335	1031.5	
52.09383333	6.069166667	25.4	
42	-73.06666667	324.4	
41.62	2.302833333	207.8	
51.60116667	-0.062	13.2	
39.98083333	-75.059	6.6	
47.32333333	7.992166667	470.2	
52.92733333	4.9855	2.6	
35.3	-111.5	2016.6	
15.10883333	104.2838333	125.8	
48.70883333	21.24366667	241.3	
37.79716667	-122.2541667	9.6	
40.6	-122.3	190.5	
-0.3375	36.94233333	1870.8	
48.708	21.24166667	238.4	
38.36116667	76.40533333	2550	
38.36116667	-76.40533333	35.4	
40.15133333	-0.516333333	830.6	
43.54166667	-5.695	15	
0	-119.9846667		
0	-119.9895		
0	-119.9896667		
0	-119.9811667		
0	-119.974		
0	-119.9741667		
0	-119.9905		
0	-119.9906667		
0	-119.9908333		
0	-119.9916667		
0	-119.9918333		
0	-119.9838333		
0	-119.9851667		
0	-119.986		
0	-119.9873333		
0	-119.9881667		
0	-119.9878333		
0	-119.9863333		
0	-119.9876667		
0	-119.9841667		
0	-119.9885		
0	-119.9865		
0	-119.9856667		
0	-119.9893333		
0	-119.9813333		
0	-119.9761667		
0	-119.9743333		
0	-119.9843333		
0	-119.9886667		
0	-119.989		
0	-119.9868333		
0	-119.9855		
0	-119.9803333		
0	-119.9756667		
0	-119.9736667		
0	-119.988		
0	-119.984		
0	-119.9833333		
0	-119.9835		
37.79683333	-122.254	9.9	
0	-119.6911667		
0	-119.691		
0	-119.9745		
0	-119.9558333		
0	-119.9086667		
0	-119.8623333		
0	-119.7755		
63.28616667	23.02916667	50	
32.8	-108.3	1856.6	
39.38966667	-104.8921667	1945.6	
0	-118.7511667		
0	-118.8506667		
0	0.217		
43.327	-86.37366667	189.1	
48.5	-123.4	32.9	
28.47533333	-82.157	19	
39.60883333	83.17283333	1045.1	
45.74333333	-0.12	94	
37.10066667	-121.9021667	595.6	
51.4755	0.149666667		
39.3585	-76.06116667	19.4	
41.65383333	-70.46783333	29.8	
42.1	-71.2	78.6	
34.34	-86.49283333	330	
52.25383333	-7.188833333	17.5	
47.68366667	-122.2128333	41.2	
30.11883333	-97.8905	261.7	
35	-80.9	165.7	
42.56916667	-71.97366667	323.6	
37.6355	-122.1256667	5.6	
40.09583333	-85.31	310.7	
41.00716667	-76.44716667	205.1	
35	-80.8	197.2	
62.343	5.843666667	0	
40.31	-111.55	2125.5	
32.77216667	-117.2221667	0.2	
54.11416667	-3.121333333	11.8	
38.42916667	82.105	1190	
38.42916667	-82.105	186.3	
47.5945	1.342833333	105.2	
51.12833333	0.869666667		
30.60783333	-88.25833333	49.5	
0	-118.2723333		
0	-118.8111667		
0	-118.811		
0	-118.8113333		
37.717	-122.0578333	163	
0	-118.8116667		
0	-118.8151667		
0	-118.8143333		
0	-118.8126667		
0	-118.8108333		
0	-118.8118333		
0	-118.8121667		
33.02566667	-96.59633333	177	
46.6805	71.22333333	457	
63.09033333	21.66783333	9.4	
53.05183333	-6.2715	223.8	
34.5405	-94.40366667	299.1	
46.90216667	-100.785	583.7	
33.0255	-96.59633333	177.1	
36.16	-92.32	216	
47.59	1.339166667	95	
33.325	-117.096	311.3	
42.345	-88.20583333	230.9	
42.197	-83.4905	206.8	
46.22883333	-67.8825	190	
40.3825	-105.7995	3431.3	
40.3825	-105.8001667	3410.3	
30.35616667	-89.1085	0	
40.582	22.95733333	46.6	
36.267	-92.5305	134.2	
39.8	-105.3	2305.5	
46.70233333	8.850333333	1157.3	
32.30583333	-106.7296667	1288.1	
34.06616667	-84.82466667	318.2	
0	98.50666667	0	
43.66383333	-79.3625	93	
42.9905	-71.933	208.7	
38.9745	94.66866667	3100.6	
40.2	-74.6	37.5	
40.9	-74.4	118.5	
40.1645	-74.59783333	29.6	
33.85	-117.6	302.9	
42.90383333	-71.5575	79.3	
46.29766667	7.0545	1251.3	
43.65833333	-79.35716667	81	
-38.17616667	144.5366667	41.2	
-33.73333333	-150.8		
34.33366667	-83.1075	258.7	
40.5095	75.54416667	3430.2	
30.50416667	97.734	4466.6	
41.62	2.289166667	158	
57.285	10.26916667	22	
30.75283333	-83.643	47.9	
-33	150	545	1
52.31116667	6.0855	3.9	
41.02416667	-111.9258333	1341.8	
-38.1695	144.5333333	39.4	
43.4	-8.4	0	
42.28333333	-71.86666667	240.3	
42.29833333	-71.88533333	324.1	
40.5695	-75.6775	192.5	
38.9125	1.416166667	26.6	
39.38333333	-78.15966667	156.4	
33.55866667	-82.11366667	83.8	
0	-111.0018333		
40.3	-75.6	88	
0	-0.865166667		
0	-0.384166667		
0	-110.8508333		
0	-111.0056667		
0	-111.0173333		
0	-111.235		
52.66783333	4.8005	0.8	
52.66083333	4.793666667	-1	
35.858	-82.107	1103.4	
-34.88383333	-60.03133333	53.3	
-34.88416667	-60.03133333	52	
0	-0.599166667		
0	-0.798166667		
0	-1.499166667		
40.80616667	-77.93916667	422.4	
37.23116667	-80.41583333	633.1	
0	-0.358666667		
0	-0.990833333		
0	-1.8465		
0	-2.493		
0	-110.9093333		
0	-109.3358333		
21.29466667	-157.7046667	119.9	
0	-111.0338333		
0	-111.0331667		
0	-111.0335		
0	-111.033		
0	-111.0326667		
41.67916667	-111.8735	1369.6	
0	-111.0016667		
0	0.4335		
0	3.216666667		
0	8.240833333	0	
0	17.87383333	324.4	
0	98.43033333	0	
41.62	2.2855	150.8	
0	-111.034		
0	-111.0336667		
39.183	-121.32	199.6	
32.90016667	-96.7725	160.9	
32.90083333	96.77016667	4169.6	
43.372	8.433833333	0	
19.28716667	-81.36966667	7.5	
19.28716667	-81.368	7.8	
-33.18466667	-60.73966667	54.6	
0	-110.98		
0	-110.9538333		
0	-109.9915		
0	-108.5123333		
0	-111.002		
0	-111.0021667		
42.8	-91.8	341.1	
52.5	4.5	0	
50.83533333	-0.3155	5	
0	1.268833333		
0	-5.840166667		
0	-1.509166667		
0	0.309166667		
0	3.016166667		
0	-44.88683333		
0	-111.001		
0	-111.0011667		
0	-112.7311667		
0	-111.0571667		
0	-35.48116667		
0	-2.568		
0	-21.73616667		
51.71083333	0.471166667		
38.82666667	-76.79883333	59.7	
54.01666667	13.6425	38	
0	-1.031833333		
0	-83.42233333		
0	-79.79816667	252	
0	-49.67183333	6.8	
0	-18.086		
0	96.78833333		
0	163.0206667		
0	-110.8231667		
0	-110.9928333		
0	-110.7846667		
0	-110.3216667		
40.04383333	-75.40466667	119.1	
40.05516667	-105.0975	1530.1	
41.5	-83.3	186.1	
52.24116667	0.583		
0	-0.102166667		
0	-2.333		
27.27933333	-80.24566667	11.8	
50.547	6.919666667	382.3	
50.547	6.903	345.8	
50.54666667	6.916666667	385	
50.54633333	6.916666667	381.4	
50.54633333	6.917833333	382.4	
50.54533333	6.917833333	377	
50.54083333	6.917833333	347.8	
40.55366667	-75.603	125.1	
50.53916667	6.917833333	330.6	
50.53966667	6.917833333	336.2	
50.54116667	6.917833333	351.2	
50.54	6.917833333	340	
50.54033333	6.917833333	343.1	
50.5395	6.917833333	334.4	
50.5405	6.917833333	344.7	
50.54	6.918	339	
50.54133333	6.918	352.2	
50.54133333	6.918333333	350.8	
50.54083333	6.918	347.2	
50.54083333	6.9175	349	
50.54166667	6.9175	358	
50.54166667	6.917166667	360	
50.54166667	6.917833333	356.4	
50.54166667	6.918	355.6	
50.542	6.917833333	358.6	
50.5425	6.917833333	362	
50.54133333	6.917833333	353	
54.10366667	13.38383333	2.2	
54.085	13.36883333	1.6	
51.2155	0.2755		
34.53333333	-94.4	272.5	
27.89633333	-81.843	37.7	
40.04433333	-75.4105	129.2	
46.82133333	6.517833333	1058.4	
41.98333333	-81.58333333	173.8	
43.35	-77.71666667	74.5	
50.54116667	6.917166667	355.1	
61.2	-149.8	51.6	
0	-71.28883333	191.8	
40.553	-75.6025	124.1	
43.9	-71.1	362.9	
41.69366667	-70.11333333	11.2	
0	-1.751833333		
40.11833333	-83.07083333	273.3	
36.43366667	-93.97283333	455.7	
0	-110.8908333		
0	-111.1208333		
26.21966667	81.43966667	113.4	
36.7	-76.2	6.8	
43.77083333	-66.11183333	20.3	
32.9155	-96.11883333	158.7	
0	-111.5966667		
0	-111.344		
40.36166667	-8.028	240.8	
46.8	-88.3	260.1	
46.8375	-88.3805	192.5	
35.902	-80.1	245.5	
40.11966667	-83.07383333	275	
-34.56616667	150.8155	8	
35.902	-80.99916667	302.7	
35.902	-80.10116667	246.6	
0	-87.8445		
41.96583333	0	442	
41.96583333	-87.84116667	192.4	
40.04783333	-82.81833333	306.4	
41.587	2.289166667	127.4	
48.05416667	-122.7885	48.9	
47.70233333	-120.3218333	317.3	
40.328	-73.9755	3.2	
42.3	-72.7	81	
38.86716667	-7.173333333	271.2	
0	-110.9941667		
0	-110.9931667		
0	-110.9796667		
0	-111.0351667		
43.76933333	-66.10683333	3	
35.902	-80.096	245.5	
-34.92033333	-60.002	54.6	
50.96883333	2.4405	16.9	
33.1	-117.1	253.3	
35.90033333	-80.09183333	247.2	
50.54133333	-6.9175		
39.01516667	-95.802	324.8	
39.01516667	-95.80183333	324.7	
33.72333333	-117.8786667	17.9	
52.3905	-1.782	133	
38.5325	-75.23433333	9.2	
46.842	-88.37966667	187.2	
37.7	-122.1	128.3	
0	0.0015		
45.76466667	-73.69366667	58	
37.71683333	-122.0576667	163.4	
45.45883333	-75.48216667	89.8	
49.92466667	17.257	649.8	
39.3765	-78.15966667	157.1	
0	-110.9855		
0	-110.9975		
0	-110.9895		
0	-111.0318333		
0	-111.0343333		
37.038	22.11416667	23.6	
0	-111.0138333		
0	-111.015		
0	-110.9923333		
0	-0.796666667		
38.377	-82.702	210.2	
38.88966667	-94.81966667	302.3	
44.08583333	-92.50883333	327.9	
40.79033333	-111.1795	2355.8	
0	-110.9876667		
0	-110.9925		
0	-110.9795		
0	-111.0405		
35.43783333	120.6321667	0	
35.43783333	-120.6321667	318.2	
42.895	-8.091666667	353	
42.49166667	-8.152833333	513.4	
41.89033333	-8.088333333	488.8	
34	-80.91666667	93	
35.43783333	-120.632	318.6	
41.239	-95.973	372.3	
53.06666667	2.066666667		
39.50333333	16.27416667	224	
41.69366667	70.11333333	1364.4	
35.43383333	-120.632	304	
-40.327	176.1845	254.3	
52.04533333	6.312833333	13	
58.2145	0		
34.63533333	-84.61666667	326.7	
45.11216667	-78.647	318.4	
34.00333333	-80.91833333	101.8	
62.2	-145.3	521.9	
33.6355	84.06916667	4975	
33.6355	-84.06916667	239.1	
33.64716667	-84.0845	230.4	
33.653	-84.09466667	263.4	
33.653	-84.0845	224.8	
33.65	-84.0845	232.8	
33.65083333	-84.0845	227.3	
33.64666667	-84.0845	227.2	
33.647	-84.0845	228.9	
33.647	-84.09583333	255	
33.647	-84.08416667	230.5	
33.647	-84.09783333	256.5	
33.647	-84.097	257.4	
33.647	-84.09716667	257	
33.647	-84.09416667	242.6	
33.647	-84.085	226.5	
33.647	-84.08533333	225.3	
33.647	-84.08383333	231.6	
33.647	-84.08366667	232.4	
33.647	-84.08333333	234.2	
33.647	-84.082	235.3	
33.64633333	-84.082	230.8	
33.64633333	-84.08166667	231.2	
33.64633333	-84.08216667	230.5	
33.64633333	-84.08283333	229.7	
33.6475	-84.08283333	237.7	
39.39466667	-104.8055	1971	
0	-72.9875	201	
49.05833333	20.3025	668	
37.80433333	-122.2711667	12.9	
0	134.4156667	0	
0	-0.063833333		
0	0.013833333		
34	-80.93333333	68.8	
33.99833333	-80.92333333	84.8	
47.053	8.255	453.8	
41.587	2.2875	124.6	
23.189	121.3901667	79.1	
38.90783333	-90.1375	149.9	
40.14383333	-105.0903333	1506.6	
46.96716667	-84.67316667	186	
18.11366667	67.18		
40.17	-105.11	1523.7	
35.277	-111.4988333	1996.8	
40.14283333	-105.1741667	1539.7	
41.96	-87.81583333	197.4	
41.9595	-87.79883333	195.2	
0	0.008666667		
45.2	-73.7	56.2	
56.016	12.54983333	47.5	
33.788	151.1945		
42.334	-88.00666667	245.9	
41.96583333	-83.8445	211.2	
48.0175	-4.100333333	25.4	
42.3155	-87.91783333	211.5	
37.09583333	8.732833333	0	
51.64716667	4.199166667	0	
50.072	14.43583333	250.6	
51.5345	-114.6791667	1361.8	
51.88483333	0	98.2	
51.88483333	-8.4675	11.2	
37.09583333	-8.732833333	93.4	
51.06033333	4.462166667	5.4	
-33.7225	151.0378333	171.2	
42.87033333	-73.408	254.2	
34.23833333	-111.3426667	1499.2	
43.377	-8.444166667	38.6	
38.9075	-90.13833333	151.5	
40.3	-79.8	285.1	
40.3245	-79.8055	345.8	
-40.64466667	-4.766666667		
39.2	-74.4	0	
40.06083333	-75.59283333	207.7	
33.51383333	-96.398	235.4	
51	6	80	
32.2	-106.4	1207.3	
32.98466667	-117.1786667	91.9	
40.0175	-105.28	1632.7	
40.05083333	-105.0533333	1534	
18.45783333	-69.9345	52	
40.213	-105.133	1556.9	
34.2825	-112.199	983.4	
42.83116667	-71.78466667	197	
38.6075	-9.200333333	60.4	
43.6875	10.507	6	
46.87283333	-72.0655	194.8	
37.63533333	-122.1261667	5.7	
34.27633333	-85.32133333	233.6	
34.16	-85.19166667	273.5	
52.405	-1.759666667	117.8	
37.63616667	-122.1261667	6	
40.4	-96.4	409.6	
-22.007	148.0753333	237.8	
44.75666667	-79.87566667	185.4	
44.745	-80.04933333	199.8	
29.41616667	-98.908	254.7	
41.8	-81.1	195.8	
40.7825	-96.69833333	375.2	
43.0975	-73.78283333	137.8	
41.587	2.286666667	123	
44.44133333	-93.1	308.8	
39.75633333	-84.20066667	223.8	
38.91816667	-92.12766667	261.1	
39.75633333	-84.20083333	224	
40.09333333	-116.507	1861.2	
47.22866667	-122.4695	104.3	
33.86633333	-118.3663333	31.8	
33.2675	-87.1625	179.3	
42.65683333	-78.9085	244.2	
41.75966667	71.12966667	2021.7	
46.60333333	-120.5558333	366.9	
9.933666667	-84.065	1193	
29.04966667	-95.40866667	4.6	
17.72566667	100.0141667	120.6	
51.98133333	0.812166667		
41.7	-103.1	1146.2	
36.287	-83.61533333	436.6	
41.8	-70.6	22	
51.07716667	3.435833333	15	
41.48883333	-73.86683333	350.5	
31.43	-110.4496667	1657.2	
55.7955	37.98083333	151.4	
39.455	-77.088	248.6	
65.12866667	25.25833333	11.8	
-26.59666667	151.9503333	432.8	
51.43616667	114.0313333	755	
54.66	-3.377833333	64.6	
-21.9995	148.055	253.4	
34.603	-120.488	435.8	
6.739333333	101.5426667	14	
51.43616667	-114.0313333	1113.2	
41.8	-70.63333333	21	
34.6035	-120.4888333	463.2	
39.07366667	-121.0281667	595.6	
34.9255	-105.182	1794.3	
43	-88.06666667	228.7	
42.84833333	-81.15283333	246.7	
35.20416667	-111.9041667	2141.1	
35.17366667	-111.95	2067.3	
39.0185	-84.6035	280.2	
37.36683333	-122.051	47.4	
40.15833333	-75.25833333	93.5	
6.312	101.9693333	11.6	
42.84816667	-81.15133333	245.2	
47.5935	-52.7345	119.8	
36.74916667	-119.24	519.4	
36.15633333	-95.87383333	189.1	
33.02316667	-84.34216667	271.7	
41.71883333	-71.27733333	14	
39.01916667	-84.60466667	278.5	
39.03266667	-84.60983333	265.5	
33.83	-111.942	665	
-33.788	151.1965	79.7	
35.1	-111.5	2198.7	
35.17583333	-111.945	2070.8	
4.048	-82.8185		
59.6825	9.676166667	289.6	
43.65366667	-70.2765	31.4	
30.563	-90.927	20.1	
41.59033333	2.2895	129.8	
32.9	-96.8	186.9	
41.5	-73.1	180	
40	-76.4	118.1	
14.85083333	120.2658333	12	
45.30466667	6.0815	995.5	
35.317	-111.5483333	2060.2	
18.45416667	-69.93616667	52.8	
49.80966667	9.657833333	250.1	
32.90883333	-96.8105	186.5	
41.3	-70.8	0	
48.3	-112.2	1176.3	
5.941666667	101.7745	103.2	
29.083	-80.98716667	4.4	
52.17083333	-1.893666667	34.8	
-31.91666667	115.85	39	
43.0785	-77.30633333	138.4	
53.06666667	-2.066666667	185	
10.355	66.96166667		
41.9005	-72.93766667	249.5	
-38.04333333	145.1183333	7	
51.67	-0.3	81	
39.2	-85.9	191.9	
30.63666667	-95.1255	49.5	
41.932	2.252	499.8	
34.1455	-118.1445	259.3	
55.8	-6.4	26	
52.3105	6.085833333	3.6	
59.88966667	15.03366667	266.9	
59.8895	15.03366667	267.7	
60.52666667	15.03366667	156	
59.5425	15.16533333	105.4	
51.21466667	-3.6005	13.4	
44	-70.7	216.5	
44.02666667	-70.72666667	145.3	
14.60783333	-90.472	1584.3	
51.21466667	-3.583833333	36.5	
14.612	-61.75133333	0	
-50.91983333	0		
8.288666667	-62.723	110.2	
-33.69316667	18.44833333	18.2	
42.4505	-76.50216667	118.4	
40.083	-105.3461667	2238.5	
0	14.925	390	
59.24666667	14.92166667	99	
41.98833333	-70.82583333	15.5	
50.91966667	0.366333333		
-14.36633333	-50.91966667	271.7	
34.553	118.083	28	
35.17783333	-111.945	2069.5	
0	-50.91966667	0	
39.24383333	-85.8695	206	
-31.45916667	152.9371667	2	
-31.45866667	152.9361667	2.7	
36.95383333	-25.1045	86.3	
36.95116667	-25.10166667	2.2	
36.95166667	-25.10216667	2.8	
36.9525	-25.1025	21	
42.69033333	-73.872	90.6	
45.55083333	10.94533333	299	
42.41583333	-83.4	208.1	
41.23666667	-95.9705	365.5	
33.1345	-118.0511667	0	
41.59633333	2.2895	139.2	
51.03483333	-114.0416667	1051.2	
51.03516667	-114.0416667	1052.8	
41.59633333	2.286666667	135	
-37.40116667	175.1256667	39.7	
39.99033333	-85.07683333	341.2	
18.19333333	67.307		
17.72683333	101.7296667	259.3	
14.36633333	50.91966667	0	
50.91966667	14.36666667	400.2	
50.91916667	14.36666667	408	
50.9205	14.36666667	390.2	
50.92	14.36666667	395	
51.28383333	-2.494666667	110.3	
37.62383333	-122.1423333	1.5	1
46.24883333	-60.2515	1.7	
38.76616667	-76.67116667	27.1	
18.19333333	67.3005		
41.5875	-73.94666667	8.3	
-31	115		
33.83166667	-118.3463333	25.1	
43.10833333	-2.4195	159.2	
37.7175	-121.9191667	103.8	
34.55283333	-118.083	838	
64.173	25.54083333	129.6	
44.17966667	-63.46533333	0	
33.38666667	-86.7575	156.7	
37.4	-79.7	285.3	
39.12916667	-85.29133333	299.4	
60.49416667	0	0	
60.49416667	15.42433333	145	
60.49433333	15.42466667	145.1	
53.41333333	-3.036	26.2	
35.54583333	-82.34283333	814.2	
44.39	4.132833333	276.6	
34	82	5806	
37.05916667	-79.91366667	333.8	
37.0505	-76.35	2.5	
43.85983333	-106.8318333	1643.6	
39.393	-84.39766667	244.1	
41.20833333	-74.01583333	79.5	
37.6365	-122.1261667	6	
58.26533333	26.46616667	76.4	
40.193	-85.68583333	272.4	
35.39133333	-81.41583333	281.6	
31.55616667	-110.35	1491.9	
38.39966667	90.4	3535.2	
40.98083333	-111.905	1293.4	
50.85883333	3.448333333	14.4	
43.95	12.75	42	
32.82833333	-83.63333333	106.3	
32.82833333	-83.64966667	130.5	
47.968	13.59533333	502.4	
30.17966667	-85.69866667	5.2	
41.23783333	-95.972	370.8	
32.50916667	-94.71083333	115.1	
37.337	-93.60283333	302.6	
35.37383333	-106.0425	1828.7	
55.79616667	0		
55.79616667	37.91416667	157	
35.5	-82.3	825.2	
43.13083333	-77.30633333	144.7	
30.18133333	-97.86083333	234.1	
52.58383333	-2.040333333	127.2	
51.93583333	-0.275	84	
18.11366667	-67.18033333	0	
42.96866667	-111.0225	1771.8	
34.45616667	-112.3783333	1914.4	
46.00933333	11.13233333	212.3	
39.447	-119.7363333	1353.3	
44.89216667	-70.09016667	155.8	
37.23783333	-80.21666667	375.7	
40.84366667	-73.05333333	52.8	
-23.8	30.2	697	
48.13	-111.77	1073.3	
41.49383333	-73.96416667	34.8	
45.59033333	-121.185	148.2	
-37.2505	144.4778333	530.9	
42.30466667	83.733	2800.2	
39.99583333	-75.85416667	178.1	
51.936	-0.274833333	84.2	
51.2	-1.2	151	
39.8	-74.1	0.2	
43.0785	-77.51066667	163.6	
37.5855	-122.05	6.9	
37.795	-122.1551667	357.5	
38.25166667	24.21	182	
53.207	13.21583333	77.2	
40.9	-124.1	8	
36.16533333	-115.1863333	644.6	
48.44283333	-68.55	30.1	
-33.15783333	151.5483333	7.2	
36.313	-115.1916667	703.7	
51.7875	-0.957	74.2	
41.1725	-79.4275	402.5	
47.68466667	8.618666667	442.5	
-34.45716667	-56.38716667	28.6	
55.937	37.853	162.8	
43.8	-87.8	212.5	
0	37.79466667	1049.8	
34.7955	-87.672	156	
34.77833333	-86.4895	207.8	
50.66183333	-1.200333333	47.4	
52.45616667	-0.057833333	0	
43.172	-70.60833333	6.2	
38.6075	9.200333333	0	
43.187	2.605333333	93.7	
41.738	-84.23383333	236.6	
41.93566667	-87.67316667	182.7	
32.47733333	-110.9113333	932.7	
40.58616667	73.65483333	1325.2	
32	-107	1281.4	
39.65116667	-75.88533333	74.1	
33.582	-101.8803333	982.4	
39.65183333	-75.88416667	71.2	
41.1425	0	235	
41.1425	-96.2315	392.6	
32.4	-35.4		
40.58616667	-73.65483333	2.5	
51.686	-114.566	1175	
47	-122.2	169.1	
30.51216667	-92.1455	17.9	
41.3605	-81.2695	354.1	
39.45016667	0	0	
52.70616667	-5.2395	0	
39.9	-85.13333333	329.2	
51.269	-114.152	1200.7	
47.22916667	-122.4703333	103.8	
53.54683333	9.923666667	34.5	
52.413	6.892	43.2	
43	11.1	232	
28.02416667	-80.65866667	7.9	
40.64466667	4.766666667	0	
47.70083333	9.635	538	
41.2885	-81.8945	265.1	
40.25283333	-75.125	123.5	
43.18166667	-77.79666667	176.8	
51.3795	-2.908	5.6	
40.49633333	-86.32916667	238.6	
36.83283333	-76.05383333	3.2	
41.41133333	2.1095	256.4	
39.26533333	-77.18833333	183.1	
61.60866667	-149.207	118.8	
37.89283333	-120.3738333	552.6	
51.79966667	2.958833333	0	
49.21916667	18.56633333	302.6	
43.33633333	-80.75	337.7	
45.59033333	-121.1853333	148.2	
39.45166667	-86.45283333	196.4	
41.93216667	2.253333333	501.8	
40.1505	-105.1663333	1540.4	
49.801	-119.4865	515.9	
33.55083333	-87.1625	88.2	
42.04783333	2.268666667	522.9	
51.19083333	-2.553833333	137	
38.261	-119.2188333	1979.9	
61.21666667	27.08333333	100	
61.223	27.09083333	101	
61.23033333	27.08466667	99.2	
61.23033333	27.08533333	100.4	
61.23033333	27.088	106	
61.23033333	27.097	110	
61.23133333	27.09833333	110	
61.23166667	27.09883333	110	
61.2305	27.09616667	110	
61.23083333	27.09783333	110	
61.2305	27.0975	110	
61.2225	27.098	104.6	
61.2305	27.098	110	
51.51633333	-0.540333333	32.4	
47.22966667	-122.47	103.8	
51.5075	-0.543666667	29	
51.50966667	-0.538333333	28	
51.51	-0.538	28	
50.88466667	3.366666667	14	
29.9	-90.7	0.3	
51.51033333	-0.537833333	27.8	
37.27416667	-121.9433333	67.2	
49.29783333	-122.8463333	168.8	
51.50966667	-0.537833333	27.5	
-38.14533333	145.8565	133	
50.88466667	-3.366666667	67.8	
40.15016667	-82.23833333	303.8	
39.67	-105.15	1765.7	
37.73166667	-75.61183333	0.6	
44.56666667	-106.9198333	1632.6	
44.573	-106.9198333	1607.1	
38.26316667	-122.0743333	16.8	
40.73283333	-96.66666667	398.4	
40.84366667	-73.05316667	53.8	
34.33966667	-84.24216667	306.8	
51.23133333	10.452	216.2	
51.79966667	-2.958833333	73.4	
42.09166667	-88.53866667	269	
43.53366667	-116.5466667	777.4	
47.61583333	-52.70783333	98.7	
38.00216667	21.1175	0	
35.9855	-82.563	814.8	
43.54116667	-72.2545	279.5	
43.53366667	-116.5636667	771	
49.6	8.2	136	
47.4	-53.1	100.4	
41.2365	-95.81016667	354.1	
2.362	47.76083333		
49.32033333	6.090666667	184	
32.9825	-96.592	161.9	
42.14833333	-73.138	508	
39.03633333	1.415333333	176.4	
48.63516667	0	252.2	
34	-82	148.4	
43.53366667	-116.547	777.3	
53.1875	8.567	14.6	
39.42966667	105.0041667	1249.2	
39.395	-104.8046667	1966.7	
40.81866667	-89.6195	232.2	
42.83866667	-73.86783333	100.7	
46.672	6.973666667	873	
51.85283333	0.696166667		
37.0505	37.0505	745.6	
25.4	-100.1	788.8	
37.81333333	-122.2775	5.7	
45.62133333	-122.8038333	3.7	
39.9075	-85.143	323.2	
47.20866667	10.7615	856.6	
53.19033333	8.5675	15.2	
29.59883333	-95.10633333	6.4	
48.53466667	-122.8733333	37	
43.28266667	3.464666667	5.2	
-36.6855	174.388	103.2	
35.76466667	-83.75866667	855.3	
46.2285	-67.8825	192.8	
35.23333333	-96.68333333	283.4	
53.588	-2.4355	110.6	
33.5	117.0996667	22.6	
51.2195	2.913833333	5.2	
51.21716667	2.913833333	5.6	
51.21716667	2.911666667	6.2	
51.217	2.911666667	5.8	
39.4645	-77.4595	159.7	
-34.0515	150.769	96.8	
39	83	1121	
39.85933333	83.9605	999	
35.24533333	-93.688	224.3	
35.24533333	-93.68783333	219.7	
35.24533333	-96.68783333	276.8	
35.6	-119.2	130.3	
52.03833333	-0.707	67.6	
35.44533333	83.03366667	5176.6	
42.84666667	-71.42766667	64.1	
0	13.503	537.4	
13.503	144.7766667	32.3	
35.67783333	-119.2336667	107.2	
8.5	-64.1	188	
45.51666667	-0.066666667	55	
44.50033333	0.4905		
40.21316667	-105.102	1557.7	
49.10033333	7.999833333	177.4	
51.21633333	2.9095	5.2	
40.62216667	-8.647	18	
44.302	-92.67516667	298.3	
45.5445	-100.457	490.8	
33.01966667	-80.05916667	14	
41.89533333	-8.0915	477.1	
45.00466667	-123.0403333	39	
-45.83733333	170.6395	0	
53.14216667	-2.369666667	69.7	
37.46566667	-108.5796667	2072.3	
40.2	-74.4	63.2	
42.00116667	-73.0675	350.7	
52.95783333	6.345833333	7	
35.5	-87.2	245	
-27.58766667	132.755	358.6	
41.92716667	-91.61666667	255.3	
50.24966667	10.16216667	334.3	
42.3275	12.2345	513.2	
52.6575	8.203666667	31.8	
-22.00583333	0		
52.95233333	6.3565	11.4	
52.9525	6.3565	11	
52.9525	6.356333333	11	
52.18416667	-2.494166667	141	1
43.72933333	0	99	
42.66666667	21.15	653	
51.28416667	-2.494166667	108	
50.2	5	163	
40.88966667	-73.14616667	40.6	
8.292833333	-62.7255	128.1	
51.28383333	2.487166667	0	
51.28383333	-2.487166667	93.8	
51.28416667	-2.4945	109.6	
48.9	-55.6	100	
43.8725	13.36633333	0	
-27.8905	27.0325	1457.6	
60.37333333	25.81983333	21.8	
51.28366667	-2.4945	109.7	
41.6055	-80.882	244.3	
37.55666667	-76.50616667	8.7	
48.255	16.27966667	391.6	
48.25283333	16.28216667	341.3	
34.9585	-80.791	184.4	
34.1	-83.95	350.4	
37.428	-122.2371667	85.1	
39.389	0	0	
45.359	11.924	6.9	
52.98916667	6.5305	11.4	
53.88	9.533833333	15.4	
42.413	16.892	0	
34.1055	-83.96083333	328.8	
55.51583333	36.69166667	186	
40.4725	-105.4478333	2370.3	
35.28883333	-118.8566667	156.5	
40.311	-88.95	239.6	
42.93216667	-72.3855	294	
37.2845	-80.367	670.4	
50.554	122.4785	1009.5	
26.34416667	-80.10033333	1.9	
34.48333333	-118.337	759	
26.3445	-80.10033333	1.9	
51.21633333	2.913833333	5.4	
